PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
0212_01,Earth,FALSE,E/9/P,TRAPPIST-1e,13.0,FALSE,192.0,0.0,0.0,51.0,739.0,Inen Workmans,FALSE
0212_02,Earth,FALSE,F/45/P,TRAPPIST-1e,35.0,FALSE,147.0,188.0,0.0,10.0,387.0,Shally Workmans,FALSE
0213_01,Earth,FALSE,F/46/P,TRAPPIST-1e,21.0,FALSE,367.0,281.0,0.0,0.0,146.0,Carita Navages,FALSE
0216_01,Earth,FALSE,F/40/S,55 Cancri e,21.0,FALSE,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,FALSE
0217_01,Earth,FALSE,F/47/P,TRAPPIST-1e,38.0,FALSE,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,FALSE
0219_01,Earth,TRUE,G/36/P,TRAPPIST-1e,19.0,FALSE,0.0,0.0,0.0,0.0,0.0,Nica River,TRUE
0220_01,Earth,TRUE,G/37/P,TRAPPIST-1e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,TRUE
0220_02,Earth,FALSE,G/37/P,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,TRUE
0220_03,Earth,TRUE,G/37/P,TRAPPIST-1e,13.0,FALSE,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,FALSE
0220_04,Earth,FALSE,E/10/P,TRAPPIST-1e,25.0,FALSE,122.0,84.0,,0.0,0.0,Dont Wilsoney,FALSE
0220_05,Earth,FALSE,F/48/P,TRAPPIST-1e,16.0,FALSE,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,FALSE
0220_06,Earth,FALSE,G/37/P,55 Cancri e,1.0,FALSE,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,FALSE
0220_07,Earth,TRUE,G/37/P,TRAPPIST-1e,15.0,FALSE,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,TRUE
0221_01,Mars,FALSE,E/13/S,55 Cancri e,21.0,FALSE,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,FALSE
0221_02,Mars,FALSE,E/13/S,TRAPPIST-1e,23.0,FALSE,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,FALSE
0221_03,Mars,FALSE,E/13/S,TRAPPIST-1e,33.0,FALSE,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,FALSE
0221_04,Mars,TRUE,E/13/S,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,Eerch Reke,TRUE
0221_05,Mars,FALSE,E/13/S,TRAPPIST-1e,41.0,FALSE,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,FALSE
0221_06,Mars,FALSE,E/13/S,TRAPPIST-1e,16.0,FALSE,915.0,0.0,221.0,234.0,0.0,Gran Reke,FALSE
0221_07,Mars,TRUE,E/13/S,TRAPPIST-1e,42.0,FALSE,0.0,0.0,0.0,0.0,0.0,Rohs Reke,FALSE
0222_01,Mars,FALSE,F/41/S,TRAPPIST-1e,20.0,FALSE,1406.0,0.0,0.0,11.0,0.0,Gone Perte,FALSE
0222_02,Mars,TRUE,F/41/S,TRAPPIST-1e,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,Colf Deva,TRUE
0222_03,Mars,TRUE,E/14/S,TRAPPIST-1e,16.0,FALSE,0.0,0.0,0.0,0.0,0.0,Grake Perte,TRUE
0223_01,Earth,FALSE,G/35/S,TRAPPIST-1e,21.0,FALSE,0.0,2.0,665.0,0.0,9.0,Evan Sykess,FALSE
0224_01,Mars,FALSE,F/42/S,TRAPPIST-1e,32.0,TRUE,181.0,0.0,5.0,1634.0,0.0,Blues Queen,FALSE
0225_01,Earth,TRUE,G/38/P,PSO J318.5-22,58.0,FALSE,0.0,0.0,0.0,0.0,0.0,Carly Hortis,TRUE
0229_01,Earth,FALSE,F/43/S,TRAPPIST-1e,24.0,FALSE,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,FALSE
0231_01,Mars,FALSE,F/44/S,TRAPPIST-1e,30.0,FALSE,85.0,0.0,1.0,1720.0,0.0,Krus Nate,FALSE
0232_01,Earth,TRUE,G/36/S,PSO J318.5-22,27.0,FALSE,0.0,,0.0,0.0,0.0,Nica Bakerrison,FALSE
0233_01,Mars,FALSE,F/45/S,TRAPPIST-1e,32.0,FALSE,56.0,0.0,256.0,1438.0,0.0,Teda Wist,FALSE
0234_01,Earth,FALSE,F/50/P,TRAPPIST-1e,43.0,FALSE,,888.0,0.0,0.0,0.0,Keitha Josey,FALSE
0237_01,Europa,TRUE,B/11/P,TRAPPIST-1e,42.0,FALSE,0.0,0.0,0.0,0.0,0.0,Weias Aginge,TRUE
0239_01,Mars,FALSE,,TRAPPIST-1e,37.0,FALSE,637.0,0.0,0.0,92.0,319.0,Diedow Resty,FALSE
0240_01,Mars,TRUE,F/52/P,TRAPPIST-1e,35.0,FALSE,0.0,0.0,0.0,0.0,0.0,Puffes Crie,TRUE
0241_01,Europa,,E/11/P,55 Cancri e,33.0,FALSE,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,FALSE
0242_01,,FALSE,F/46/S,TRAPPIST-1e,18.0,FALSE,313.0,1.0,691.0,283.0,0.0,Almone Sté,FALSE
0243_01,Earth,TRUE,G/37/S,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,FALSE
0244_01,Mars,TRUE,,TRAPPIST-1e,43.0,FALSE,0.0,0.0,0.0,0.0,0.0,Froos Sad,TRUE
0244_02,Mars,TRUE,F/47/S,55 Cancri e,14.0,,0.0,0.0,0.0,0.0,0.0,Tous Sad,TRUE
0245_01,Europa,FALSE,C/6/P,55 Cancri e,46.0,FALSE,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,TRUE
0245_02,Europa,FALSE,C/6/P,TRAPPIST-1e,33.0,FALSE,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,FALSE
0246_01,Mars,FALSE,D/8/P,TRAPPIST-1e,21.0,FALSE,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,FALSE
0248_01,Europa,FALSE,C/10/S,TRAPPIST-1e,33.0,FALSE,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,FALSE
0250_01,Earth,TRUE,G/38/S,PSO J318.5-22,47.0,FALSE,,0.0,0.0,0.0,0.0,Camily Kramosley,FALSE
0251_01,,TRUE,C/11/S,55 Cancri e,54.0,FALSE,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,TRUE
0252_01,Earth,FALSE,F/53/P,TRAPPIST-1e,30.0,FALSE,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,FALSE
0253_01,Earth,FALSE,G/42/P,TRAPPIST-1e,29.0,FALSE,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,FALSE
0254_01,Earth,FALSE,F/54/P,TRAPPIST-1e,21.0,FALSE,702.0,172.0,408.0,2.0,6.0,Race Stenson,TRUE
0255_01,Europa,TRUE,A/3/S,TRAPPIST-1e,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,TRUE
0257_01,Mars,FALSE,F/49/S,55 Cancri e,21.0,FALSE,1664.0,0.0,,0.0,0.0,Errohs Berte,FALSE
0257_02,Mars,TRUE,F/49/S,TRAPPIST-1e,60.0,FALSE,0.0,0.0,0.0,0.0,0.0,Squars Berte,TRUE
0258_01,Earth,FALSE,F/50/S,TRAPPIST-1e,22.0,FALSE,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,FALSE
0260_01,Europa,FALSE,E/16/S,TRAPPIST-1e,26.0,FALSE,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,FALSE
0261_01,Earth,FALSE,F/56/P,TRAPPIST-1e,26.0,FALSE,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,FALSE
0263_01,Earth,TRUE,G/43/P,TRAPPIST-1e,28.0,FALSE,0.0,0.0,0.0,0.0,0.0,Maen Merkins,TRUE
0265_01,Europa,TRUE,D/8/S,TRAPPIST-1e,39.0,FALSE,0.0,0.0,0.0,,0.0,Etair Herpumble,TRUE
0267_01,Earth,FALSE,F/51/S,TRAPPIST-1e,13.0,FALSE,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,FALSE
0269_01,Earth,FALSE,F/52/S,55 Cancri e,47.0,FALSE,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,TRUE
0270_01,Earth,FALSE,F/59/P,TRAPPIST-1e,63.0,FALSE,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,FALSE
0275_01,Europa,TRUE,D/9/S,55 Cancri e,,FALSE,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,TRUE
0277_01,Earth,FALSE,F/61/P,55 Cancri e,50.0,FALSE,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,TRUE
0278_01,Earth,FALSE,,TRAPPIST-1e,35.0,FALSE,0.0,0.0,0.0,888.0,,Judya Beachez,FALSE
0278_02,Earth,FALSE,G/45/P,TRAPPIST-1e,45.0,FALSE,0.0,97.0,0.0,14.0,333.0,Marice Beachez,FALSE
0281_01,Earth,FALSE,F/63/P,TRAPPIST-1e,19.0,FALSE,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,TRUE
0282_01,Earth,FALSE,F/54/S,TRAPPIST-1e,21.0,FALSE,0.0,918.0,0.0,0.0,0.0,Valex Baketton,TRUE
0283_01,Earth,TRUE,G/46/P,PSO J318.5-22,29.0,FALSE,0.0,0.0,0.0,0.0,0.0,Jacky Santin,TRUE
0283_02,Earth,FALSE,F/64/P,TRAPPIST-1e,22.0,FALSE,146.0,654.0,1.0,0.0,2.0,Roydo Santin,TRUE
0285_01,Europa,TRUE,E/16/P,TRAPPIST-1e,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,TRUE
0285_02,Europa,TRUE,E/16/P,55 Cancri e,42.0,FALSE,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,TRUE
0286_01,Earth,FALSE,F/65/P,55 Cancri e,57.0,FALSE,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,FALSE
0287_01,Europa,TRUE,,55 Cancri e,39.0,FALSE,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,TRUE
0287_02,Europa,FALSE,B/12/P,TRAPPIST-1e,28.0,FALSE,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,FALSE
0288_01,Earth,FALSE,F/55/S,55 Cancri e,19.0,FALSE,0.0,0.0,0.0,0.0,828.0,Gory Delez,FALSE
0289_01,Europa,TRUE,C/12/S,55 Cancri e,19.0,FALSE,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,TRUE
0290_01,Europa,FALSE,B/7/S,55 Cancri e,26.0,FALSE,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,TRUE
0290_02,Europa,TRUE,B/7/S,TRAPPIST-1e,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,Algor Excialing,TRUE
0290_03,Europa,,B/7/S,TRAPPIST-1e,43.0,FALSE,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,TRUE
0290_04,Europa,FALSE,B/7/S,55 Cancri e,9.0,FALSE,0.0,0.0,0.0,0.0,0.0,Atino Excialing,TRUE
0291_01,Europa,FALSE,D/10/S,TRAPPIST-1e,40.0,FALSE,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,TRUE
0294_01,Europa,TRUE,B/8/S,TRAPPIST-1e,50.0,FALSE,0.0,0.0,0.0,,0.0,Phonons Roforhauge,TRUE
0297_01,Earth,FALSE,G/47/P,TRAPPIST-1e,24.0,FALSE,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,TRUE
0298_01,Europa,TRUE,A/3/P,55 Cancri e,57.0,FALSE,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,TRUE
0301_01,Earth,TRUE,,TRAPPIST-1e,16.0,FALSE,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,FALSE
0302_01,Earth,FALSE,F/67/P,TRAPPIST-1e,23.0,FALSE,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,FALSE
0303_01,,TRUE,G/41/S,TRAPPIST-1e,23.0,FALSE,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,TRUE
0304_01,Europa,FALSE,E/18/S,TRAPPIST-1e,28.0,FALSE,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,FALSE
0305_01,Europa,FALSE,C/7/P,55 Cancri e,23.0,FALSE,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,FALSE
0306_01,Earth,FALSE,E/19/S,TRAPPIST-1e,23.0,FALSE,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,FALSE
0307_01,Earth,FALSE,F/59/S,TRAPPIST-1e,18.0,FALSE,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,TRUE
0309_01,Earth,FALSE,F/60/S,TRAPPIST-1e,18.0,FALSE,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,FALSE
0310_01,Europa,FALSE,,TRAPPIST-1e,67.0,FALSE,,230.0,0.0,4476.0,241.0,Naviton Coudered,FALSE
0313_01,Earth,FALSE,F/68/P,PSO J318.5-22,60.0,FALSE,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,TRUE
0313_02,Earth,TRUE,G/50/P,55 Cancri e,,FALSE,0.0,0.0,,0.0,0.0,Jona Mckinsond,TRUE
0313_03,Earth,FALSE,F/68/P,55 Cancri e,49.0,FALSE,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,TRUE
0313_04,Earth,FALSE,G/50/P,55 Cancri e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,TRUE
0314_01,Earth,FALSE,G/51/P,55 Cancri e,26.0,FALSE,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,FALSE
0315_01,,TRUE,G/42/S,PSO J318.5-22,35.0,FALSE,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,TRUE
0316_01,Europa,FALSE,B/9/S,TRAPPIST-1e,24.0,FALSE,0.0,2628.0,,170.0,0.0,Hallah Sorbitter,TRUE
0316_02,Europa,TRUE,B/9/S,TRAPPIST-1e,20.0,FALSE,0.0,0.0,0.0,0.0,,Beneba Sorbitter,TRUE
0320_01,Earth,FALSE,G/44/S,TRAPPIST-1e,18.0,FALSE,0.0,2.0,0.0,,0.0,Breney Bellarkerd,FALSE
0320_02,Earth,FALSE,G/44/S,TRAPPIST-1e,21.0,FALSE,0.0,5.0,3.0,0.0,,Garley Bellarkerd,FALSE
0321_01,,FALSE,F/61/S,TRAPPIST-1e,59.0,TRUE,1018.0,0.0,209.0,0.0,0.0,Quites Bache,FALSE
0322_01,Earth,TRUE,G/45/S,PSO J318.5-22,13.0,FALSE,0.0,0.0,0.0,0.0,0.0,Annya Blange,FALSE
0324_01,Earth,TRUE,G/53/P,55 Cancri e,43.0,FALSE,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,FALSE
0326_01,Earth,TRUE,G/47/S,TRAPPIST-1e,29.0,FALSE,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,FALSE
0327_01,Earth,FALSE,,TRAPPIST-1e,19.0,FALSE,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,TRUE
0330_01,Europa,FALSE,C/14/S,TRAPPIST-1e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,TRUE
0330_02,Europa,FALSE,C/14/S,TRAPPIST-1e,32.0,FALSE,247.0,4651.0,0.0,46.0,202.0,,TRUE
0330_03,Europa,FALSE,C/14/S,TRAPPIST-1e,33.0,FALSE,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,FALSE
0331_01,Earth,FALSE,F/72/P,TRAPPIST-1e,25.0,FALSE,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,FALSE
0333_01,Mars,TRUE,F/73/P,55 Cancri e,29.0,FALSE,0.0,0.0,0.0,0.0,0.0,Phios Melie,TRUE
0334_01,Mars,FALSE,F/62/S,TRAPPIST-1e,29.0,FALSE,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,FALSE
0336_01,Earth,FALSE,F/74/P,TRAPPIST-1e,44.0,FALSE,695.0,1.0,16.0,0.0,0.0,Maura Cookson,FALSE
0337_01,Mars,TRUE,F/63/S,55 Cancri e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,Guanch Perle,TRUE
0337_02,Mars,FALSE,F/63/S,TRAPPIST-1e,19.0,FALSE,417.0,349.0,634.0,3.0,1057.0,Weros Perle,TRUE
0337_03,Mars,FALSE,F/63/S,55 Cancri e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,,TRUE
0338_01,Earth,TRUE,G/48/S,TRAPPIST-1e,18.0,FALSE,0.0,0.0,,0.0,0.0,Ireen Guerson,TRUE
0340_01,Europa,TRUE,B/10/S,55 Cancri e,38.0,FALSE,0.0,0.0,0.0,0.0,0.0,Pentard Poille,TRUE
0341_01,Earth,TRUE,G/57/P,PSO J318.5-22,5.0,FALSE,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,FALSE
0343_01,Earth,FALSE,F/76/P,PSO J318.5-22,31.0,FALSE,121.0,0.0,0.0,274.0,907.0,Meremy Salez,FALSE
0345_01,Mars,TRUE,E/21/S,TRAPPIST-1e,30.0,FALSE,0.0,0.0,0.0,0.0,0.0,Berios Racke,FALSE
0346_01,Earth,TRUE,G/59/P,55 Cancri e,15.0,FALSE,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,TRUE
0347_01,Mars,FALSE,F/64/S,TRAPPIST-1e,27.0,FALSE,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,FALSE
0348_01,Mars,FALSE,D/12/P,TRAPPIST-1e,22.0,FALSE,142.0,2876.0,202.0,3.0,0.0,Stray Mane,TRUE
0348_02,Mars,,,TRAPPIST-1e,36.0,FALSE,520.0,0.0,1865.0,0.0,0.0,Weet Mane,TRUE
0350_01,Earth,TRUE,G/60/P,PSO J318.5-22,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,TRUE
0352_01,Mars,FALSE,F/78/P,TRAPPIST-1e,23.0,FALSE,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,FALSE
0355_01,Earth,TRUE,,TRAPPIST-1e,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,TRUE
0356_01,Europa,TRUE,B/15/P,55 Cancri e,36.0,FALSE,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,TRUE
0357_01,Earth,FALSE,F/65/S,TRAPPIST-1e,41.0,FALSE,,1198.0,0.0,124.0,572.0,Eduard Mcleaney,FALSE
0358_01,Earth,TRUE,G/50/S,TRAPPIST-1e,50.0,FALSE,0.0,0.0,0.0,0.0,0.0,Ronna Connon,TRUE
0358_02,Earth,TRUE,G/50/S,PSO J318.5-22,32.0,FALSE,0.0,0.0,0.0,0.0,0.0,Dandy Connon,TRUE
0359_01,Earth,FALSE,F/66/S,PSO J318.5-22,26.0,FALSE,148.0,0.0,453.0,0.0,88.0,Celine Popez,FALSE
0360_01,Earth,FALSE,F/67/S,TRAPPIST-1e,15.0,FALSE,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,FALSE
0361_01,Earth,FALSE,F/68/S,55 Cancri e,33.0,FALSE,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,TRUE
0365_01,Earth,FALSE,G/51/S,55 Cancri e,,FALSE,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,FALSE
0368_01,Mars,FALSE,F/82/P,TRAPPIST-1e,26.0,FALSE,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,FALSE
0368_02,Mars,TRUE,F/82/P,TRAPPIST-1e,61.0,FALSE,0.0,0.0,0.0,0.0,0.0,Batech Perte,TRUE
0369_01,Earth,FALSE,G/53/S,TRAPPIST-1e,24.0,FALSE,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,TRUE
0370_01,Earth,FALSE,F/83/P,TRAPPIST-1e,30.0,FALSE,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,FALSE
0371_01,Mars,TRUE,F/84/P,TRAPPIST-1e,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,TRUE
0372_01,Earth,FALSE,F/85/P,TRAPPIST-1e,24.0,FALSE,0.0,5.0,0.0,2766.0,0.0,,FALSE
0373_01,Earth,TRUE,G/62/P,TRAPPIST-1e,41.0,FALSE,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,FALSE
0375_01,Earth,FALSE,E/22/P,TRAPPIST-1e,20.0,FALSE,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,FALSE
0376_01,Earth,FALSE,G/54/S,TRAPPIST-1e,22.0,FALSE,116.0,0.0,786.0,6.0,0.0,Francy Spentley,TRUE
0377_01,Europa,FALSE,C/15/S,55 Cancri e,63.0,FALSE,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,FALSE
0378_01,Europa,FALSE,B/11/S,55 Cancri e,18.0,FALSE,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,FALSE
0378_02,Europa,TRUE,B/11/S,55 Cancri e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,TRUE
0378_03,Europa,FALSE,B/11/S,TRAPPIST-1e,79.0,FALSE,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,FALSE
0378_04,Europa,TRUE,B/11/S,TRAPPIST-1e,56.0,FALSE,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,TRUE
0378_05,Europa,TRUE,B/11/S,TRAPPIST-1e,13.0,FALSE,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,TRUE
0378_06,Europa,FALSE,B/11/S,TRAPPIST-1e,33.0,FALSE,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,FALSE
0378_07,Europa,TRUE,B/11/S,TRAPPIST-1e,32.0,FALSE,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,TRUE
0379_01,Earth,FALSE,G/63/P,TRAPPIST-1e,31.0,FALSE,198.0,0.0,591.0,0.0,164.0,Brita Moodson,TRUE
0380_01,Europa,TRUE,,55 Cancri e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,Zinopus Fuelddid,TRUE
0381_01,Europa,TRUE,B/16/P,55 Cancri e,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,TRUE
0381_02,Europa,TRUE,B/16/P,55 Cancri e,38.0,FALSE,0.0,0.0,,0.0,0.0,Aston Mosteraked,TRUE
0382_01,,FALSE,G/64/P,,23.0,FALSE,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,FALSE
0383_01,Earth,FALSE,G/55/S,TRAPPIST-1e,28.0,FALSE,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,FALSE
0383_02,Earth,TRUE,G/55/S,PSO J318.5-22,34.0,FALSE,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,FALSE
0384_01,Earth,FALSE,G/56/S,55 Cancri e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,TRUE
0384_02,Earth,FALSE,G/56/S,TRAPPIST-1e,14.0,FALSE,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,TRUE
0385_01,Earth,FALSE,G/65/P,TRAPPIST-1e,23.0,FALSE,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,FALSE
0387_01,Earth,TRUE,G/66/P,TRAPPIST-1e,49.0,FALSE,0.0,0.0,0.0,0.0,0.0,Verek Merce,FALSE
0388_01,Earth,TRUE,G/57/S,TRAPPIST-1e,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,FALSE
0389_01,Earth,FALSE,E/23/P,TRAPPIST-1e,18.0,FALSE,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,FALSE
0391_01,Europa,FALSE,C/9/P,PSO J318.5-22,27.0,TRUE,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,TRUE
0392_01,Earth,FALSE,E/24/P,TRAPPIST-1e,48.0,FALSE,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,FALSE
0395_01,Europa,FALSE,B/17/P,55 Cancri e,31.0,TRUE,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,FALSE
0395_02,Europa,FALSE,B/17/P,55 Cancri e,61.0,FALSE,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,FALSE
0396_01,Earth,TRUE,G/59/S,TRAPPIST-1e,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,Brinez Robins,TRUE
0397_01,Mars,TRUE,F/69/S,TRAPPIST-1e,45.0,FALSE,0.0,0.0,0.0,0.0,0.0,Graw Mepie,TRUE
0398_01,Mars,FALSE,D/13/S,TRAPPIST-1e,22.0,FALSE,28.0,420.0,36.0,6011.0,3.0,Wales Tité,FALSE
0401_01,Mars,FALSE,D/14/S,TRAPPIST-1e,30.0,TRUE,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,FALSE
0401_02,Mars,FALSE,D/14/S,TRAPPIST-1e,30.0,FALSE,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,FALSE
0402_01,,TRUE,D/15/S,55 Cancri e,32.0,TRUE,0.0,0.0,0.0,0.0,0.0,Teron Sageng,TRUE
0403_01,Mars,FALSE,D/13/P,TRAPPIST-1e,43.0,TRUE,353.0,896.0,0.0,0.0,2.0,Push Wate,TRUE
0405_01,Earth,FALSE,F/89/P,55 Cancri e,17.0,FALSE,177.0,,0.0,310.0,7.0,Denis Flowensley,FALSE
0407_01,Earth,FALSE,G/69/P,TRAPPIST-1e,23.0,FALSE,,21.0,0.0,0.0,1699.0,Dandy Mirez,FALSE
0407_02,Earth,FALSE,F/90/P,TRAPPIST-1e,20.0,FALSE,0.0,465.0,0.0,5.0,223.0,Luzel Mirez,FALSE
0407_03,Earth,TRUE,G/69/P,TRAPPIST-1e,39.0,FALSE,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,FALSE
0408_01,Mars,FALSE,E/25/P,TRAPPIST-1e,35.0,FALSE,1134.0,113.0,52.0,0.0,0.0,Cus Ble,FALSE
0409_01,Mars,FALSE,F/71/S,TRAPPIST-1e,31.0,FALSE,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,FALSE
0410_01,Earth,FALSE,F/72/S,55 Cancri e,21.0,FALSE,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,FALSE
0411_01,Earth,FALSE,F/91/P,TRAPPIST-1e,16.0,FALSE,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,FALSE
0412_01,Europa,FALSE,C/11/P,TRAPPIST-1e,60.0,FALSE,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,TRUE
0413_01,Earth,FALSE,F/92/P,TRAPPIST-1e,18.0,FALSE,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,FALSE
0415_01,Earth,TRUE,G/60/S,TRAPPIST-1e,42.0,FALSE,0.0,0.0,0.0,0.0,0.0,Iney Pierry,FALSE
0417_01,Europa,TRUE,B/18/P,55 Cancri e,68.0,FALSE,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,TRUE
0417_02,Europa,FALSE,B/18/P,55 Cancri e,22.0,FALSE,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,FALSE
0417_03,Europa,TRUE,B/18/P,TRAPPIST-1e,59.0,FALSE,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,TRUE
